text,candidate,source,channel
"बिचरा गगन बिजोग हुने भो, त्यति बेला कति वटा पार्टी मिलेर लडेको हो अमरेश कुमार सिंह सित त्यो पनि भन्नु",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन कुमार थापाको जित निश्चित छ❤❤❤,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन थापाको जित हुन पर्छ 🎉,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन ले डबल मतान्तरले जिट्छन। नो डाउड भोट 🌳,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan thapale jitnuparxa gagan thapa harnu vaneko desh harnu ho,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
अमरेस कुमार सिंह पछाडि बसेर ताली पिट्ने तर गगन थापा सरकार चलाउँछन् । याे बलियाे आधार हाे ।,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
अमरेश चुनाव नहुदा नै आत्महत्या गर्छु रे  बौलाहा भएर हिड्ने भएछ त्यसको मतलब गगनको जित 100% हो💪,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan 100% jitxan ❤,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन थापा,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
मधेसीलाई  ठग्न  आएको हो,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
no doubt GAGAN,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन 100% हार्छन लेखेर राख्नुस,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन थापालाई  जिताऔ,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
जित्ने गगन ले नै हो घन्टी कोमामा जान्छ अनि यो अमरेश ले आत्मदाह गर्छ,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan dai❤,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan thapa le jitnu parx aabsek pani ho,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
कांग्रेस एमालेकै सभापति दुबैकाे लज्जास्पद हार ईतिहासले देख्ने भाे😢😢,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
१०० प्रतिशत घन्टीले जित्छ।,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
हार्नुपर्छ अब,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Dhukk le gagn le jitxan 100%,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
अब गगन पनि ठेगान लागेछ । पार्टीको सभापति भएर के गर्नु ।😂😂,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
GAGAN is best,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगनले जित्नुपर्ने हो !,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan ki jai ho,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन 100% हार्छन लेखेर राख्नुस। काठमाडौंमा हार्नी डरले मधेस झरेकोलाई के मधेसका शिक्षित जनताले vote देलान त। जय अम्रेश जय घण्टी 🔔🔔🔔,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
नेपाली काँग्रेस जिन्दावाद,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन 🎉🎉🎉,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"गगनथापाले सन्सदमा बिनाप्रमाण 
सहकारीठगी काेप्रमाण मसितछ कहाँपेष गरूँ,भनेकाे बिषय गगनकाे 
कमजाेरीकाे पाटाे देखिदैनर,  ?",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan ji le jitnu hunx,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगनले जित्न हुन्छ,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan le jitne 99% probability xa,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
अमरेश सर्लाही ४ बाट उठ्ने थाहा पएको भए गगन त्याहा जाने थिएन सुरक्षित ठाउँ खोज्दै त्याहा पुगेको हो,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
अमरेश कुमारको जितपक्काछ,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
विश्लेषण दमदार भएन अलि🙏,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"झापा ५, सर्लाही ४ र रुकुम पश्चिम ले प्रधानमन्त्री चुन्दैछ बिचार गरेर भोट गर्नु हुन अनुरोध छ।",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagna hi,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan le jitnai parxa nepali jantako lagi ani Balen le pani,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"जनताको आवाज ससक्त रुपमा ससदमा बोल्न सक्ने डा अम्रेश सरलाइ बहुमतले बिजय गराउ सर्लाही बासी आमाबुबा दाजुभाइ,दिदिबहिनी ।जय घण्टी जय रास्ट्र।",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"हर्क साम्पाङ परम्परागत दलगत राजनीतिलाई चुनौती दिने “परफर्मेन्स–आधारित नेतृत्व” को प्रतीक हुन्। धरानमा देखिएको उनका काम—खानेपानी व्यवस्थापन, श्रम–संस्कृति पुनर्स्थापना र प्रत्यक्ष जवाफदेहिता—ले देखाउँछ कि नेतृत्व भाषणले होइन, नतिजाले मापन हुन्छ। उनी सत्ता होइन, सेवा केन्द्रित राजनीति अभ्यास गर्ने दुर्लभ स्थानीय नेतृत्वका उदाहरण हुन्।",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन हार्नुपर्दछ,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Amresh singh sanga ladnu vaneko gagan garnu ho sadan ma boleko words haru best xa  am4esh singh ko,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"Yo amresh fatah ho, esle harcha RSP lai pani dubaucha",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
अहिले को पत्रकार हरु सबै घन्टि को गुणगाण गाउने र जसरि हुन्छ घन्टि लाइ जिताउने अरु पार्टी लाइ हराउने अभियान मा छ्न ।,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
गगन,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"संबिधान देश भन्दा माथि होइन,परिस्थितीको माग अनुसार संबिधान अदल-बदल हुनछननै । संबिधानले देशनै अदलबदल गर्ने हैसियत र अख्तियारी कुनै हालतमा राख्दैन । हाम्रोमा अहिले एकथरीले देश होइन संबिधान ठुलो हुन्छ झै गरी स्वार्थबश निरर्थक भाडभैलो मच्चाउदै छन जो सर्वथा खतरनाक साजिस हो ।  यो संबिधानलाई जीऊका-तीऊ राखि हुने निर्वाचनले अस्थीरता निम्त्याउन मात्र सघाऊ पुर्याउने छ । देशको सुनिश्चित भबिस्यको लागि राजसंस्था सहितको प्रजातन्त्र अनिवार्य छ, यहिनै समय र पवित्र माटोको माग हो ।",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"Yo party change gari hidne Omllte Kumar ko ke kura garnu,,,,,",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
नर्क बाहेक जहाँ गयपनी बाख्राचोर को खैरियत छैन नर्क बाहेक।,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Khel ekdum farak chha yaha. Gagan tesai tyaha gayeka hoinan. Dherai bichaar garera tya gayeka hun. Gagan le jitchhan,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
Gagan,amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
"गगन थापा लाई जिताउनु अतिआबस्यक छ उनि प्राधानमन्त्री भय भने भैहाले नभय प्रतिपक्ष यक्दमै खाचो छ प्रतीक्ष दर्हो भयो भने जन्ता को कुरा प्रति निधिसभा मा राख्ने हो र उनलाई जिताउन अति खाचो छ अमलेस चाहि पल्टुराम र अब्सर्बादि हुन उनि पहिला काङ्रेस,पछि स्योतन्त्र अहिले रास्वोपा पछि कुन मा पल्टुराम हुने हुन थाहा छैन उनले सधै जितेर के गरे त्यो पनि त हेर्नु पर्छनि मेरो बिचार मा म चाहि हर्क को समर्थन गर्ने ब्यक्ति हु त्यो गर्दा देस र जन्ता को हित होला ।",amresh kumar singh,yt:Amresh Singh Gagan Thapa,comment
